Date,Open,High,Low,Close,Adj Close,Volume
2017-04-04,8.120000,8.120000,8.120000,8.120000,7.735162,0
2017-04-05,8.090000,8.090000,8.090000,8.090000,7.706584,0
2017-04-06,8.090000,8.090000,8.090000,8.090000,7.706584,0
2017-04-07,8.070000,8.070000,8.070000,8.070000,7.687531,0
2017-04-10,8.070000,8.070000,8.070000,8.070000,7.687531,0
2017-04-11,8.100000,8.100000,8.100000,8.100000,7.716111,0
2017-04-12,8.090000,8.090000,8.090000,8.090000,7.706584,0
2017-04-13,8.020000,8.020000,8.020000,8.020000,7.639902,0
2017-04-17,8.070000,8.070000,8.070000,8.070000,7.687531,0
2017-04-18,8.030000,8.030000,8.030000,8.030000,7.649427,0
2017-04-19,8.020000,8.020000,8.020000,8.020000,7.639902,0
2017-04-20,8.080000,8.080000,8.080000,8.080000,7.697058,0
2017-04-21,8.080000,8.080000,8.080000,8.080000,7.697058,0
2017-04-24,8.320000,8.320000,8.320000,8.320000,7.925683,0
2017-04-25,8.380000,8.380000,8.380000,8.380000,7.982840,0
2017-04-26,8.380000,8.380000,8.380000,8.380000,7.982840,0
2017-04-27,8.370000,8.370000,8.370000,8.370000,7.973314,0
2017-04-28,8.370000,8.370000,8.370000,8.370000,7.973314,0
2017-05-01,8.380000,8.380000,8.380000,8.380000,7.982840,0
2017-05-02,8.440000,8.440000,8.440000,8.440000,8.039996,0
2017-05-03,8.410000,8.410000,8.410000,8.410000,8.011418,0
2017-05-04,8.490000,8.490000,8.490000,8.490000,8.087626,0
2017-05-05,8.580000,8.580000,8.580000,8.580000,8.173361,0
2017-05-08,8.510000,8.510000,8.510000,8.510000,8.106679,0
2017-05-09,8.470000,8.470000,8.470000,8.470000,8.068575,0
2017-05-10,8.480000,8.480000,8.480000,8.480000,8.078100,0
2017-05-11,8.460000,8.460000,8.460000,8.460000,8.059048,0
2017-05-12,8.510000,8.510000,8.510000,8.510000,8.106679,0
2017-05-15,8.560000,8.560000,8.560000,8.560000,8.154309,0
2017-05-16,8.620000,8.620000,8.620000,8.620000,8.211466,0
2017-05-17,8.510000,8.510000,8.510000,8.510000,8.106679,0
2017-05-18,8.500000,8.500000,8.500000,8.500000,8.097153,0
2017-05-19,8.610000,8.610000,8.610000,8.610000,8.201940,0
2017-05-22,8.610000,8.610000,8.610000,8.610000,8.201940,0
2017-05-23,8.610000,8.610000,8.610000,8.610000,8.201940,0
2017-05-24,8.620000,8.620000,8.620000,8.620000,8.211466,0
2017-05-25,8.610000,8.610000,8.610000,8.610000,8.201940,0
2017-05-26,8.580000,8.580000,8.580000,8.580000,8.173361,0
2017-05-30,8.570000,8.570000,8.570000,8.570000,8.163835,0
2017-05-31,8.590000,8.590000,8.590000,8.590000,8.182887,0
2017-06-01,8.630000,8.630000,8.630000,8.630000,8.220992,0
2017-06-02,8.700000,8.700000,8.700000,8.700000,8.287674,0
2017-06-05,8.670000,8.670000,8.670000,8.670000,8.259096,0
2017-06-06,8.660000,8.660000,8.660000,8.660000,8.249569,0
2017-06-07,8.660000,8.660000,8.660000,8.660000,8.249569,0
2017-06-08,8.640000,8.640000,8.640000,8.640000,8.230517,0
2017-06-09,8.630000,8.630000,8.630000,8.630000,8.220992,0
2017-06-12,8.590000,8.590000,8.590000,8.590000,8.182887,0
2017-06-13,8.630000,8.630000,8.630000,8.630000,8.220992,0
2017-06-14,8.610000,8.610000,8.610000,8.610000,8.201940,0
2017-06-15,8.530000,8.530000,8.530000,8.530000,8.125731,0
2017-06-16,8.620000,8.620000,8.620000,8.620000,8.211466,0
2017-06-19,8.650000,8.650000,8.650000,8.650000,8.240043,0
2017-06-20,8.590000,8.590000,8.590000,8.590000,8.182887,0
2017-06-21,8.570000,8.570000,8.570000,8.570000,8.163835,0
2017-06-22,8.580000,8.580000,8.580000,8.580000,8.173361,0
2017-06-23,8.590000,8.590000,8.590000,8.590000,8.182887,0
2017-06-26,8.600000,8.600000,8.600000,8.600000,8.192414,0
2017-06-27,8.640000,8.640000,8.640000,8.640000,8.230517,0
2017-06-28,8.700000,8.700000,8.700000,8.700000,8.287674,0
2017-06-29,8.640000,8.640000,8.640000,8.640000,8.230517,0
2017-06-30,8.620000,8.620000,8.620000,8.620000,8.211466,0
2017-07-03,8.650000,8.650000,8.650000,8.650000,8.240043,0
2017-07-05,8.630000,8.630000,8.630000,8.630000,8.220992,0
2017-07-06,8.610000,8.610000,8.610000,8.610000,8.201940,0
2017-07-07,8.590000,8.590000,8.590000,8.590000,8.182887,0
2017-07-10,8.610000,8.610000,8.610000,8.610000,8.201940,0
2017-07-11,8.620000,8.620000,8.620000,8.620000,8.211466,0
2017-07-12,8.680000,8.680000,8.680000,8.680000,8.268622,0
2017-07-13,8.700000,8.700000,8.700000,8.700000,8.287674,0
2017-07-14,8.750000,8.750000,8.750000,8.750000,8.335304,0
2017-07-17,8.730000,8.730000,8.730000,8.730000,8.316252,0
2017-07-18,8.720000,8.720000,8.720000,8.720000,8.306726,0
2017-07-19,8.750000,8.750000,8.750000,8.750000,8.335304,0
2017-07-20,8.790000,8.790000,8.790000,8.790000,8.373408,0
2017-07-21,8.740000,8.740000,8.740000,8.740000,8.325778,0
2017-07-24,8.720000,8.720000,8.720000,8.720000,8.306726,0
2017-07-25,8.770000,8.770000,8.770000,8.770000,8.354357,0
2017-07-26,8.820000,8.820000,8.820000,8.820000,8.401986,0
2017-07-27,8.790000,8.790000,8.790000,8.790000,8.373408,0
2017-07-28,8.800000,8.800000,8.800000,8.800000,8.382936,0
2017-07-31,8.830000,8.830000,8.830000,8.830000,8.411512,0
2017-08-01,8.890000,8.890000,8.890000,8.890000,8.468670,0
2017-08-02,8.870000,8.870000,8.870000,8.870000,8.449617,0
2017-08-03,8.860000,8.860000,8.860000,8.860000,8.440090,0
2017-08-04,8.870000,8.870000,8.870000,8.870000,8.449617,0
2017-08-07,8.870000,8.870000,8.870000,8.870000,8.449617,0
2017-08-08,8.840000,8.840000,8.840000,8.840000,8.421039,0
2017-08-09,8.780000,8.780000,8.780000,8.780000,8.363882,0
2017-08-10,8.680000,8.680000,8.680000,8.680000,8.268622,0
2017-08-11,8.650000,8.650000,8.650000,8.650000,8.240043,0
2017-08-14,8.700000,8.700000,8.700000,8.700000,8.287674,0
2017-08-15,8.710000,8.710000,8.710000,8.710000,8.297200,0
2017-08-16,8.770000,8.770000,8.770000,8.770000,8.354357,0
2017-08-17,8.660000,8.660000,8.660000,8.660000,8.249569,0
2017-08-18,8.670000,8.670000,8.670000,8.670000,8.259096,0
2017-08-21,8.670000,8.670000,8.670000,8.670000,8.259096,0
2017-08-22,8.700000,8.700000,8.700000,8.700000,8.287674,0
2017-08-23,8.690000,8.690000,8.690000,8.690000,8.278148,0
2017-08-24,8.680000,8.680000,8.680000,8.680000,8.268622,0
2017-08-25,8.740000,8.740000,8.740000,8.740000,8.325778,0
2017-08-28,8.740000,8.740000,8.740000,8.740000,8.325778,0
2017-08-29,8.680000,8.680000,8.680000,8.680000,8.268622,0
2017-08-30,8.680000,8.680000,8.680000,8.680000,8.268622,0
2017-08-31,8.760000,8.760000,8.760000,8.760000,8.344831,0
2017-09-01,8.770000,8.770000,8.770000,8.770000,8.354357,0
2017-09-05,8.730000,8.730000,8.730000,8.730000,8.316252,0
2017-09-06,8.730000,8.730000,8.730000,8.730000,8.316252,0
2017-09-07,8.800000,8.800000,8.800000,8.800000,8.382936,0
2017-09-08,8.820000,8.820000,8.820000,8.820000,8.401986,0
2017-09-11,8.880000,8.880000,8.880000,8.880000,8.459144,0
2017-09-12,8.940000,8.940000,8.940000,8.940000,8.516299,0
2017-09-13,8.900000,8.900000,8.900000,8.900000,8.478195,0
2017-09-14,8.910000,8.910000,8.910000,8.910000,8.487720,0
2017-09-15,8.910000,8.910000,8.910000,8.910000,8.487720,0
2017-09-18,8.930000,8.930000,8.930000,8.930000,8.506773,0
2017-09-19,8.980000,8.980000,8.980000,8.980000,8.554403,0
2017-09-20,8.960000,8.960000,8.960000,8.960000,8.535352,0
2017-09-21,8.960000,8.960000,8.960000,8.960000,8.535352,0
2017-09-22,8.990000,8.990000,8.990000,8.990000,8.563930,0
2017-09-25,8.950000,8.950000,8.950000,8.950000,8.525826,0
2017-09-26,8.910000,8.910000,8.910000,8.910000,8.487720,0
2017-09-27,8.930000,8.930000,8.930000,8.930000,8.506773,0
2017-09-28,8.970000,8.970000,8.970000,8.970000,8.544878,0
2017-09-29,9.020000,9.020000,9.020000,9.020000,8.592508,0
2017-10-02,9.000000,9.000000,9.000000,9.000000,8.573456,0
2017-10-03,9.020000,9.020000,9.020000,9.020000,8.592508,0
2017-10-04,8.990000,8.990000,8.990000,8.990000,8.563930,0
2017-10-05,8.990000,8.990000,8.990000,8.990000,8.563930,0
2017-10-06,8.990000,8.990000,8.990000,8.990000,8.563930,0
2017-10-09,9.000000,9.000000,9.000000,9.000000,8.573456,0
2017-10-10,9.050000,9.050000,9.050000,9.050000,8.621086,0
2017-10-11,9.070000,9.070000,9.070000,9.070000,8.640139,0
2017-10-12,9.060000,9.060000,9.060000,9.060000,8.630612,0
2017-10-13,9.070000,9.070000,9.070000,9.070000,8.640139,0
2017-10-16,9.070000,9.070000,9.070000,9.070000,8.640139,0
2017-10-17,9.050000,9.050000,9.050000,9.050000,8.621086,0
2017-10-18,9.070000,9.070000,9.070000,9.070000,8.640139,0
2017-10-19,9.080000,9.080000,9.080000,9.080000,8.649665,0
2017-10-20,9.080000,9.080000,9.080000,9.080000,8.649665,0
2017-10-23,9.070000,9.070000,9.070000,9.070000,8.640139,0
2017-10-24,9.070000,9.070000,9.070000,9.070000,8.640139,0
2017-10-25,9.030000,9.030000,9.030000,9.030000,8.602034,0
2017-10-26,9.020000,9.020000,9.020000,9.020000,8.592508,0
2017-10-27,9.030000,9.030000,9.030000,9.030000,8.602034,0
2017-10-30,9.070000,9.070000,9.070000,9.070000,8.640139,0
2017-10-31,9.090000,9.090000,9.090000,9.090000,8.659190,0
2017-11-01,9.110000,9.110000,9.110000,9.110000,8.678242,0
2017-11-02,9.110000,9.110000,9.110000,9.110000,8.678242,0
2017-11-03,9.090000,9.090000,9.090000,9.090000,8.659190,0
2017-11-06,9.090000,9.090000,9.090000,9.090000,8.659190,0
2017-11-07,9.070000,9.070000,9.070000,9.070000,8.640139,0
2017-11-08,9.100000,9.100000,9.100000,9.100000,8.668716,0
2017-11-09,9.060000,9.060000,9.060000,9.060000,8.630612,0
2017-11-10,9.020000,9.020000,9.020000,9.020000,8.592508,0
2017-11-13,8.980000,8.980000,8.980000,8.980000,8.554403,0
2017-11-14,8.990000,8.990000,8.990000,8.990000,8.563930,0
2017-11-15,8.930000,8.930000,8.930000,8.930000,8.506773,0
2017-11-16,9.000000,9.000000,9.000000,9.000000,8.573456,0
2017-11-17,8.990000,8.990000,8.990000,8.990000,8.563930,0
2017-11-20,8.980000,8.980000,8.980000,8.980000,8.554403,0
2017-11-21,9.030000,9.030000,9.030000,9.030000,8.602034,0
2017-11-22,9.070000,9.070000,9.070000,9.070000,8.640139,0
2017-11-24,9.140000,9.140000,9.140000,9.140000,8.706821,0
2017-11-27,9.100000,9.100000,9.100000,9.100000,8.668716,0
2017-11-28,9.120000,9.120000,9.120000,9.120000,8.687768,0
2017-11-29,9.110000,9.110000,9.110000,9.110000,8.678242,0
2017-11-30,9.130000,9.130000,9.130000,9.130000,8.697295,0
2017-12-01,9.070000,9.070000,9.070000,9.070000,8.640139,0
2017-12-04,9.060000,9.060000,9.060000,9.060000,8.630612,0
2017-12-05,9.040000,9.040000,9.040000,9.040000,8.611560,0
2017-12-06,8.990000,8.990000,8.990000,8.990000,8.563930,0
2017-12-07,9.010000,9.010000,9.010000,9.010000,8.582982,0
2017-12-08,8.920000,8.920000,8.920000,8.920000,8.641106,0
2017-12-11,8.940000,8.940000,8.940000,8.940000,8.660480,0
2017-12-12,8.980000,8.980000,8.980000,8.980000,8.699229,0
2017-12-13,9.010000,9.010000,9.010000,9.010000,8.728292,0
2017-12-14,8.950000,8.950000,8.950000,8.950000,8.670168,0
2017-12-15,8.920000,8.920000,8.920000,8.920000,8.641106,0
2017-12-18,9.020000,9.020000,9.020000,9.020000,8.737980,0
2017-12-19,9.010000,9.010000,9.010000,9.010000,8.728292,0
2017-12-20,8.990000,8.990000,8.990000,8.990000,8.708917,0
2017-12-21,9.040000,9.040000,9.040000,9.040000,8.757354,0
2017-12-22,9.020000,9.020000,9.020000,9.020000,8.737980,0
2017-12-26,9.030000,9.030000,9.030000,9.030000,8.747666,0
2017-12-27,9.040000,9.040000,9.040000,9.040000,8.757354,0
2017-12-28,9.050000,9.050000,9.050000,9.050000,8.767041,0
2017-12-29,9.060000,9.060000,9.060000,9.060000,8.776729,0
2018-01-02,9.110000,9.110000,9.110000,9.110000,8.825165,0
2018-01-03,9.150000,9.150000,9.150000,9.150000,8.863914,0
2018-01-04,9.290000,9.290000,9.290000,9.290000,8.999537,0
2018-01-05,9.340000,9.340000,9.340000,9.340000,9.047975,0
2018-01-08,9.320000,9.320000,9.320000,9.320000,9.028599,0
2018-01-09,9.350000,9.350000,9.350000,9.350000,9.057662,0
2018-01-10,9.390000,9.390000,9.390000,9.390000,9.096411,0
2018-01-11,9.470000,9.470000,9.470000,9.470000,9.173910,0
2018-01-12,9.560000,9.560000,9.560000,9.560000,9.261096,0
2018-01-16,9.550000,9.550000,9.550000,9.550000,9.251409,0
2018-01-17,9.570000,9.570000,9.570000,9.570000,9.270782,0
2018-01-18,9.550000,9.550000,9.550000,9.550000,9.251409,0
2018-01-19,9.590000,9.590000,9.590000,9.590000,9.290157,0
2018-01-22,9.660000,9.660000,9.660000,9.660000,9.357969,0
2018-01-23,9.690000,9.690000,9.690000,9.690000,9.387031,0
2018-01-24,9.720000,9.720000,9.720000,9.720000,9.416093,0
2018-01-25,9.690000,9.690000,9.690000,9.690000,9.387031,0
2018-01-26,9.760000,9.760000,9.760000,9.760000,9.454843,0
2018-01-29,9.690000,9.690000,9.690000,9.690000,9.387031,0
2018-01-30,9.600000,9.600000,9.600000,9.600000,9.299846,0
2018-01-31,9.570000,9.570000,9.570000,9.570000,9.270782,0
2018-02-01,9.620000,9.620000,9.620000,9.620000,9.319220,0
2018-02-02,9.420000,9.420000,9.420000,9.420000,9.125473,0
2018-02-05,9.060000,9.060000,9.060000,9.060000,8.776729,0
2018-02-06,9.190000,9.190000,9.190000,9.190000,8.902663,0
2018-02-07,9.120000,9.120000,9.120000,9.120000,8.834852,0
2018-02-08,8.870000,8.870000,8.870000,8.870000,8.592669,0
2018-02-09,8.930000,8.930000,8.930000,8.930000,8.650793,0
2018-02-12,9.020000,9.020000,9.020000,9.020000,8.737980,0
2018-02-13,8.990000,8.990000,8.990000,8.990000,8.708917,0
2018-02-14,9.140000,9.140000,9.140000,9.140000,8.854228,0
2018-02-15,9.210000,9.210000,9.210000,9.210000,8.922039,0
2018-02-16,9.210000,9.210000,9.210000,9.210000,8.922039,0
2018-02-20,9.160000,9.160000,9.160000,9.160000,8.873602,0
2018-02-21,9.080000,9.080000,9.080000,9.080000,8.796103,0
2018-02-22,9.130000,9.130000,9.130000,9.130000,8.844541,0
2018-02-23,9.190000,9.190000,9.190000,9.190000,8.902663,0
2018-02-26,9.250000,9.250000,9.250000,9.250000,8.960788,0
2018-02-27,9.150000,9.150000,9.150000,9.150000,8.863914,0
2018-02-28,9.040000,9.040000,9.040000,9.040000,8.757354,0
2018-03-01,8.940000,8.940000,8.940000,8.940000,8.660480,0
2018-03-02,8.940000,8.940000,8.940000,8.940000,8.660480,0
2018-03-05,8.980000,8.980000,8.980000,8.980000,8.699229,0
2018-03-06,9.020000,9.020000,9.020000,9.020000,8.737980,0
2018-03-07,9.030000,9.030000,9.030000,9.030000,8.747666,0
2018-03-08,9.040000,9.040000,9.040000,9.040000,8.757354,0
2018-03-09,9.090000,9.090000,9.090000,9.090000,8.805791,0
2018-03-12,9.120000,9.120000,9.120000,9.120000,8.834852,0
2018-03-13,9.060000,9.060000,9.060000,9.060000,8.776729,0
2018-03-14,9.060000,9.060000,9.060000,9.060000,8.776729,0
2018-03-15,9.060000,9.060000,9.060000,9.060000,8.776729,0
2018-03-16,9.070000,9.070000,9.070000,9.070000,8.786416,0
2018-03-19,8.950000,8.950000,8.950000,8.950000,8.670168,0
2018-03-20,8.960000,8.960000,8.960000,8.960000,8.679855,0
2018-03-21,8.990000,8.990000,8.990000,8.990000,8.708917,0
2018-03-22,8.800000,8.800000,8.800000,8.800000,8.524858,0
2018-03-23,8.710000,8.710000,8.710000,8.710000,8.437672,0
2018-03-26,8.870000,8.870000,8.870000,8.870000,8.592669,0
2018-03-27,8.810000,8.810000,8.810000,8.810000,8.534546,0
2018-03-28,8.850000,8.850000,8.850000,8.850000,8.573295,0
2018-03-29,8.910000,8.910000,8.910000,8.910000,8.631418,0
2018-04-02,8.780000,8.780000,8.780000,8.780000,8.505483,0
2018-04-03,8.840000,8.840000,8.840000,8.840000,8.563607,0
2018-04-04,8.860000,8.860000,8.860000,8.860000,8.582981,0
2018-04-05,8.940000,8.940000,8.940000,8.940000,8.660480,0
2018-04-06,8.870000,8.870000,8.870000,8.870000,8.592669,0
2018-04-09,8.960000,8.960000,8.960000,8.960000,8.679855,0
2018-04-10,9.060000,9.060000,9.060000,9.060000,8.776729,0
2018-04-11,9.020000,9.020000,9.020000,9.020000,8.737980,0
2018-04-12,9.050000,9.050000,9.050000,9.050000,8.767041,0
2018-04-13,9.060000,9.060000,9.060000,9.060000,8.776729,0
2018-04-16,9.080000,9.080000,9.080000,9.080000,8.796103,0
2018-04-17,9.110000,9.110000,9.110000,9.110000,8.825165,0
2018-04-18,9.150000,9.150000,9.150000,9.150000,8.863914,0
2018-04-19,9.140000,9.140000,9.140000,9.140000,8.854228,0
2018-04-20,9.100000,9.100000,9.100000,9.100000,8.815478,0
2018-04-23,9.100000,9.100000,9.100000,9.100000,8.815478,0
2018-04-24,9.070000,9.070000,9.070000,9.070000,8.786416,0
2018-04-25,9.050000,9.050000,9.050000,9.050000,8.767041,0
2018-04-26,9.080000,9.080000,9.080000,9.080000,8.796103,0
2018-04-27,9.090000,9.090000,9.090000,9.090000,8.805791,0
2018-04-30,9.060000,9.060000,9.060000,9.060000,8.776729,0
2018-05-01,9.010000,9.010000,9.010000,9.010000,8.728292,0
2018-05-02,9.000000,9.000000,9.000000,9.000000,8.718605,0
2018-05-03,9.000000,9.000000,9.000000,9.000000,8.718605,0
2018-05-04,9.030000,9.030000,9.030000,9.030000,8.747666,0
2018-05-07,9.040000,9.040000,9.040000,9.040000,8.757354,0
2018-05-08,9.020000,9.020000,9.020000,9.020000,8.737980,0
2018-05-09,9.040000,9.040000,9.040000,9.040000,8.757354,0
2018-05-10,9.110000,9.110000,9.110000,9.110000,8.825165,0
2018-05-11,9.150000,9.150000,9.150000,9.150000,8.863914,0
2018-05-14,9.160000,9.160000,9.160000,9.160000,8.873602,0
2018-05-15,9.110000,9.110000,9.110000,9.110000,8.825165,0
2018-05-16,9.080000,9.080000,9.080000,9.080000,8.796103,0
2018-05-17,9.110000,9.110000,9.110000,9.110000,8.825165,0
2018-05-18,9.090000,9.090000,9.090000,9.090000,8.805791,0
2018-05-21,9.110000,9.110000,9.110000,9.110000,8.825165,0
2018-05-22,9.110000,9.110000,9.110000,9.110000,8.825165,0
2018-05-23,9.000000,9.000000,9.000000,9.000000,8.718605,0
2018-05-24,8.940000,8.940000,8.940000,8.940000,8.660480,0
2018-05-25,8.870000,8.870000,8.870000,8.870000,8.592669,0
2018-05-29,8.660000,8.660000,8.660000,8.660000,8.389235,0
2018-05-30,8.760000,8.760000,8.760000,8.760000,8.486109,0
2018-05-31,8.750000,8.750000,8.750000,8.750000,8.476421,0
2018-06-01,8.820000,8.820000,8.820000,8.820000,8.544232,0
2018-06-04,8.850000,8.850000,8.850000,8.850000,8.573295,0
2018-06-05,8.820000,8.820000,8.820000,8.820000,8.544232,0
2018-06-06,8.880000,8.880000,8.880000,8.880000,8.602357,0
2018-06-07,8.900000,8.900000,8.900000,8.900000,8.621731,0
2018-06-08,8.870000,8.870000,8.870000,8.870000,8.592669,0
2018-06-11,8.950000,8.950000,8.950000,8.950000,8.670168,0
2018-06-12,8.900000,8.900000,8.900000,8.900000,8.621731,0
2018-06-13,8.890000,8.890000,8.890000,8.890000,8.612044,0
2018-06-14,8.860000,8.860000,8.860000,8.860000,8.582981,0
2018-06-15,8.780000,8.780000,8.780000,8.780000,8.505483,0
2018-06-18,8.730000,8.730000,8.730000,8.730000,8.457047,0
2018-06-19,8.650000,8.650000,8.650000,8.650000,8.379547,0
2018-06-20,8.670000,8.670000,8.670000,8.670000,8.398923,0
2018-06-21,8.610000,8.610000,8.610000,8.610000,8.340798,0
2018-06-22,8.730000,8.730000,8.730000,8.730000,8.457047,0
2018-06-25,8.600000,8.600000,8.600000,8.600000,8.331112,0
2018-06-26,8.600000,8.600000,8.600000,8.600000,8.331112,0
2018-06-27,8.570000,8.570000,8.570000,8.570000,8.302049,0
2018-06-28,8.570000,8.570000,8.570000,8.570000,8.302049,0
2018-06-29,8.640000,8.640000,8.640000,8.640000,8.369861,0
2018-07-02,8.550000,8.550000,8.550000,8.550000,8.282675,0
2018-07-03,8.600000,8.600000,8.600000,8.600000,8.331112,0
2018-07-05,8.670000,8.670000,8.670000,8.670000,8.398923,0
2018-07-06,8.710000,8.710000,8.710000,8.710000,8.437672,0
2018-07-09,8.790000,8.790000,8.790000,8.790000,8.515170,0
2018-07-10,8.800000,8.800000,8.800000,8.800000,8.524858,0
2018-07-11,8.630000,8.630000,8.630000,8.630000,8.360173,0
2018-07-12,8.690000,8.690000,8.690000,8.690000,8.418297,0
2018-07-13,8.710000,8.710000,8.710000,8.710000,8.437672,0
2018-07-16,8.710000,8.710000,8.710000,8.710000,8.437672,0
2018-07-17,8.710000,8.710000,8.710000,8.710000,8.437672,0
2018-07-18,8.710000,8.710000,8.710000,8.710000,8.437672,0
2018-07-19,8.680000,8.680000,8.680000,8.680000,8.408610,0
2018-07-20,8.720000,8.720000,8.720000,8.720000,8.447359,0
2018-07-23,8.720000,8.720000,8.720000,8.720000,8.447359,0
2018-07-24,8.810000,8.810000,8.810000,8.810000,8.534546,0
2018-07-25,8.840000,8.840000,8.840000,8.840000,8.563607,0
2018-07-26,8.820000,8.820000,8.820000,8.820000,8.544232,0
2018-07-27,8.870000,8.870000,8.870000,8.870000,8.592669,0
2018-07-30,8.880000,8.880000,8.880000,8.880000,8.602357,0
2018-07-31,8.890000,8.890000,8.890000,8.890000,8.612044,0
2018-08-01,8.860000,8.860000,8.860000,8.860000,8.582981,0
2018-08-02,8.770000,8.770000,8.770000,8.770000,8.495796,0
2018-08-03,8.780000,8.780000,8.780000,8.780000,8.505483,0
2018-08-06,8.730000,8.730000,8.730000,8.730000,8.457047,0
2018-08-07,8.800000,8.800000,8.800000,8.800000,8.524858,0
2018-08-08,8.820000,8.820000,8.820000,8.820000,8.544232,0
2018-08-09,8.780000,8.780000,8.780000,8.780000,8.505483,0
2018-08-10,8.600000,8.600000,8.600000,8.600000,8.331112,0
2018-08-13,8.540000,8.540000,8.540000,8.540000,8.272987,0
2018-08-14,8.530000,8.530000,8.530000,8.530000,8.263299,0
2018-08-15,8.390000,8.390000,8.390000,8.390000,8.127677,0
2018-08-16,8.450000,8.450000,8.450000,8.450000,8.185801,0
2018-08-17,8.510000,8.510000,8.510000,8.510000,8.243925,0
2018-08-20,8.570000,8.570000,8.570000,8.570000,8.302049,0
2018-08-21,8.630000,8.630000,8.630000,8.630000,8.360173,0
2018-08-22,8.670000,8.670000,8.670000,8.670000,8.398923,0
2018-08-23,8.600000,8.600000,8.600000,8.600000,8.331112,0
2018-08-24,8.670000,8.670000,8.670000,8.670000,8.398923,0
2018-08-27,8.770000,8.770000,8.770000,8.770000,8.495796,0
2018-08-28,8.750000,8.750000,8.750000,8.750000,8.476421,0
2018-08-29,8.800000,8.800000,8.800000,8.800000,8.524858,0
2018-08-30,8.730000,8.730000,8.730000,8.730000,8.457047,0
2018-08-31,8.650000,8.650000,8.650000,8.650000,8.379547,0
2018-09-04,8.600000,8.600000,8.600000,8.600000,8.331112,0
2018-09-05,8.550000,8.550000,8.550000,8.550000,8.282675,0
2018-09-06,8.500000,8.500000,8.500000,8.500000,8.234238,0
2018-09-07,8.440000,8.440000,8.440000,8.440000,8.176113,0
2018-09-10,8.490000,8.490000,8.490000,8.490000,8.224550,0
2018-09-11,8.490000,8.490000,8.490000,8.490000,8.224550,0
2018-09-12,8.540000,8.540000,8.540000,8.540000,8.272987,0
2018-09-13,8.590000,8.590000,8.590000,8.590000,8.321424,0
2018-09-14,8.600000,8.600000,8.600000,8.600000,8.331112,0
2018-09-17,8.640000,8.640000,8.640000,8.640000,8.369861,0
2018-09-18,8.720000,8.720000,8.720000,8.720000,8.447359,0
2018-09-19,8.780000,8.780000,8.780000,8.780000,8.505483,0
2018-09-20,8.900000,8.900000,8.900000,8.900000,8.621731,0
2018-09-21,8.920000,8.920000,8.920000,8.920000,8.641106,0
2018-09-24,8.890000,8.890000,8.890000,8.890000,8.612044,0
2018-09-25,8.970000,8.970000,8.970000,8.970000,8.689543,0
2018-09-26,8.980000,8.980000,8.980000,8.980000,8.699229,0
2018-09-27,8.940000,8.940000,8.940000,8.940000,8.660480,0
2018-09-28,8.850000,8.850000,8.850000,8.850000,8.573295,0
2018-10-01,8.860000,8.860000,8.860000,8.860000,8.582981,0
2018-10-02,8.800000,8.800000,8.800000,8.800000,8.524858,0
2018-10-03,8.770000,8.770000,8.770000,8.770000,8.495796,0
2018-10-04,8.750000,8.750000,8.750000,8.750000,8.476421,0
2018-10-05,8.700000,8.700000,8.700000,8.700000,8.427984,0
2018-10-08,8.630000,8.630000,8.630000,8.630000,8.360173,0
2018-10-09,8.630000,8.630000,8.630000,8.630000,8.360173,0
2018-10-10,8.470000,8.470000,8.470000,8.470000,8.205176,0
2018-10-11,8.370000,8.370000,8.370000,8.370000,8.108302,0
2018-10-12,8.360000,8.360000,8.360000,8.360000,8.098615,0
2018-10-15,8.370000,8.370000,8.370000,8.370000,8.108302,0
2018-10-16,8.490000,8.490000,8.490000,8.490000,8.224550,0
2018-10-17,8.430000,8.430000,8.430000,8.430000,8.166427,0
2018-10-18,8.300000,8.300000,8.300000,8.300000,8.040491,0
2018-10-19,8.330000,8.330000,8.330000,8.330000,8.069552,0
2018-10-22,8.240000,8.240000,8.240000,8.240000,7.982367,0
2018-10-23,8.130000,8.130000,8.130000,8.130000,7.875806,0
2018-10-24,7.890000,7.890000,7.890000,7.890000,7.643310,0
2018-10-25,7.990000,7.990000,7.990000,7.990000,7.740183,0
2018-10-26,7.940000,7.940000,7.940000,7.940000,7.691747,0
2018-10-29,7.950000,7.950000,7.950000,7.950000,7.701434,0
2018-10-30,8.030000,8.030000,8.030000,8.030000,7.778933,0
2018-10-31,8.130000,8.130000,8.130000,8.130000,7.875806,0
2018-11-01,8.220000,8.220000,8.220000,8.220000,7.962993,0
2018-11-02,8.180000,8.180000,8.180000,8.180000,7.924243,0
2018-11-05,8.190000,8.190000,8.190000,8.190000,7.933930,0
2018-11-06,8.210000,8.210000,8.210000,8.210000,7.953305,0
2018-11-07,8.320000,8.320000,8.320000,8.320000,8.059865,0
2018-11-08,8.250000,8.250000,8.250000,8.250000,7.992054,0
2018-11-09,8.190000,8.190000,8.190000,8.190000,7.933930,0
2018-11-12,8.050000,8.050000,8.050000,8.050000,7.798307,0
2018-11-13,8.050000,8.050000,8.050000,8.050000,7.798307,0
2018-11-14,8.050000,8.050000,8.050000,8.050000,7.798307,0
2018-11-15,8.050000,8.050000,8.050000,8.050000,7.798307,0
2018-11-16,8.050000,8.050000,8.050000,8.050000,7.798307,0
